Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"MA Shah, IA Maekai","Statistical modelling and optimization of clad characteristics in SAW welding of SS-304",2023,"Welding International","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/09507116.2023.2202342","",102,"2024-05-07 15:22:56","","10.1080/09507116.2023.2202342","","",,,,,0,0.00,0,2,1,"… weld quality that is harder and more tensile strength [Citation1]. … current, this improves the tensile strength and yield strength [… The two AISI 304 austenitic stainless steel plates with the …","https://www.tandfonline.com/doi/pdf/10.1080/09507116.2023.2202342","https://scholar.google.com/scholar?q=related:rx0NhH7x04kJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"TM Patel, KR Patel","Parametric Optimization of Gas Metal Arc Welding Process Using Activated Flux for SS 304 by Taguchi Method",,"academia.edu","","https://www.academia.edu/download/38760461/35.pdf","",103,"2024-05-07 15:22:56","PDF","","","",,,,,0,0.00,0,2,,"… Chemical Composition of SS 304 are shown in Table 1. … S30400 304 0.07 max … the find out which parameter is most effective on tensile strength of the weld joint using Activated flux. …","https://www.academia.edu/download/38760461/35.pdf","https://scholar.google.com/scholar?q=related:SlI8gmfb7CoJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"HP Ghongade, A Bhadre","Multi-response Optimization of Turning Process Parameters of Ss 304 Sheet Metal Component Using the Entropy-gra-dear",2023,"","researchsquare.com","https://www.researchsquare.com/article/rs-2920491/latest","",104,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,2,1,"… The SS 304 turning operation machining specifications are thoroughly investigated. In order to find the optimum with parametric together for a minimal production time and an …","https://www.researchsquare.com/article/rs-2920491/latest.pdf","https://scholar.google.com/scholar?q=related:na8WTgT8L5gJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
3,"T Suresh, K Jayakumar, G Selvakumar, ...","Comparative Machining characteristics studies on SS 304 using coated and uncoated brass wire through Wire EDM",2021,"La Metallurgia …","aimnet.it","https://www.aimnet.it/la_metallurgia_italiana/2021/maggio/suresh.pdf","https://scholar.google.com/scholar?cites=2056521276040378145&as_sdt=2005&sciodt=0,5&hl=en",105,"2024-05-07 15:22:56","PDF","","","",,,,,3,1.00,1,4,3,"… Compared to Cu wire electrode, adding Zinc to brass wire electrode offers extremely high electrical conductivity, tensile strength, low melting point and cost. Owing to complications in …","https://www.aimnet.it/la_metallurgia_italiana/2021/maggio/suresh.pdf","https://scholar.google.com/scholar?q=related:IXdrYzQ7ihwJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"KR Patel, AB Choudhary, TM Patel","PARAMETRIC OPTIMIZATION OF GAS METAL ARC WELDING PROCESS ON SS 304 BY TAGUCHI METHOD",,"AA","academia.edu","https://www.academia.edu/download/33983448/17.pdf","",106,"2024-05-07 15:22:56","PDF","","","",,,,,0,0.00,0,3,,"… One of the aim of this research was to find out the Penetration of the weld joint, and also the find out which parameter is most effective on tensile strength of the weld joint. …","https://www.academia.edu/download/33983448/17.pdf","https://scholar.google.com/scholar?q=related:cL5ORyDGvj4J:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
6,"HR Konvicka, P Reithmayr","Characterization GF 304-SS and 316-SS exposed to liquid lithium for 10 000 hours",1981,"Journal of Nuclear Materials","Elsevier","https://www.sciencedirect.com/science/article/pii/0022311582906717","https://scholar.google.com/scholar?cites=13910512937569747028&as_sdt=2005&sciodt=0,5&hl=en",107,"2024-05-07 15:22:56","","","","",,,,,6,0.14,3,2,43,"… Flat tensile strength test specimens ware exposed to liquid lithium in capsules machined … Each capsule was double-packed in another argon filled SS capsoule. The temperature was …","","https://scholar.google.com/scholar?q=related:VABSz9ARDMEJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
33,"HD Solomon","Transgranular, granulated, and intergranular stress corrosion cracking in AISI 304 SS",1984,"Corrosion","meridian.allenpress.com","https://meridian.allenpress.com/corrosion/article-abstract/40/9/493/159751","https://scholar.google.com/scholar?cites=3934947579979201799&as_sdt=2005&sciodt=0,5&hl=en",108,"2024-05-07 15:22:56","","","","",,,,,33,0.83,33,1,40,"… min - '(1.67 x 10 -4 s - ') to 5 x 10 -6 min - '(8.3 x 10 -8 s - ') were used, with SCC being evaluated from tensile parameters (strain to failure, reduction in area, and ultimate tensile strength…","","https://scholar.google.com/scholar?q=related:B31xyvm9mzYJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
20,"AJ Jacobs, GP Wozadlo, SA Wilson","Stress corrosion testing of irradiated type 304 SS under constant load",1993,"Corrosion","meridian.allenpress.com","https://meridian.allenpress.com/corrosion/article-abstract/49/2/145/160793","https://scholar.google.com/scholar?cites=17381531988779656617&as_sdt=2005&sciodt=0,5&hl=en",109,"2024-05-07 15:22:56","","","","",,,,,20,0.65,7,3,31,"… Such an increase in %IGSCC is expected because the tensile strength also increases with fluence, thus reducing the associated area for ductile overload failure. In the crevice section …","https://onepetro.org/corrosion/article-pdf/2183958/nace-93020145.pdf","https://scholar.google.com/scholar?q=related:qeVMo0CbN_EJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"A Baghel, C Sharma, V Upadhyay, R singh","Optimization of process parameters for autogenous TIG welding of austenitic stainless-steel SS-304",2023,"International Journal on …","Springer","https://link.springer.com/article/10.1007/s12008-023-01455-w","https://scholar.google.com/scholar?cites=5350564920476916755&as_sdt=2005&sciodt=0,5&hl=en",110,"2024-05-07 15:22:56","HTML","10.1007/s12008-023-01455-w","","",,,,,2,2.00,1,4,1,"… Welding speed and current were found the most influencing process parameter for controlling the hardness of HAZ and tensile strength of TIG dissimilar welds of AA6061-AA5083 …","https://link.springer.com/article/10.1007/s12008-023-01455-w","https://scholar.google.com/scholar?q=related:E1yxWHIGQUoJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
9,"PS Follansbee, DJ Gross, ...","A lower-bound temperature and strain-rate dependent strength model for AISI 304 SS",2011,"Pressure Vessels …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/PVP/proceedings-abstract/PVP2011/113/350425","https://scholar.google.com/scholar?cites=12439030886381941314&as_sdt=2005&sciodt=0,5&hl=en",111,"2024-05-07 15:22:56","","","","",,,,,9,0.69,3,3,13,"… The ASTM A312 / A312M standard [8] specifies minimum RT yield strength and tensile strength values for a suite of austenitic stainless steels. ASME’s Boiler and Pressure Vessel Code …","https://asmedigitalcollection.asme.org/PVP/proceedings-pdf/PVP2011/44557/113/2744696/113_1.pdf","https://scholar.google.com/scholar?q=related:QnLotK9QoKwJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"RJ Anandhi, VY Bharadwaj, N Ginni, ...","Enhancing Wear and Surface Hardness: Revolutionizing SS-304 with Microwave-Assisted Cladding of Ni-SiO2 Composite Coatings",2024,"E3S Web of …","e3s-conferences.org","https://www.e3s-conferences.org/articles/e3sconf/abs/2024/37/e3sconf_icftest2024_01011/e3sconf_icftest2024_01011.html","",112,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,4,1,"… tensile strength of 615 MPa makes it suitable for load-bearing structures. SS304's density of … These properties make SS304 indispensable in industries requiring reliability, strength, and …","https://www.e3s-conferences.org/articles/e3sconf/pdf/2024/37/e3sconf_icftest2024_01011.pdf","https://scholar.google.com/scholar?q=related:E-6DxCYSTJkJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"G Mou, H Sheng, H Xiang, C Shen, K Zheng, ...","Fabrication of TA2–304 SS laminated metal composite using directed energy deposition-arc: Microstructure, mechanical property, and corrosion resistance",2024,"Materials …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1044580323008884","",113,"2024-05-07 15:22:56","HTML","","","",,,,,0,0.00,0,6,1,"… V and Nb powder are used as an interlayer to isolate Ti from Fe atoms by forming solid solutions and the tensile strength of samples are over 500 MPa [13,15,25]. Nevertheless, the …","https://www.sciencedirect.com/science/article/pii/S1044580323008884","https://scholar.google.com/scholar?q=related:XSyHVm9brqgJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"M Pathan Abrarkhan, A Kumar, VJ Badheka","Electro Discharge Machining of Aluminium based Metal Matrix Composites using SS 304 tool to reduce machining time",,"researchgate.net","","https://www.researchgate.net/profile/Abrarkhan-Pathan/publication/369965261_Electro_Discharge_Machining_of_Aluminium_based_Metal_Matrix_Composites_using_SS_304_tool_to_reduce_machining_time/links/6436d7e7ad9b6d17dc530403/Electro-Discharge-Machining-of-Aluminium-based-Metal-Matrix-Composites-using-SS-304-tool-to-reduce-machining-time.pdf","",114,"2024-05-07 15:22:56","PDF","","","",,,,,0,0.00,0,3,,"… The tensile strength of composites machined with an uncoated SiCp electrode is lower compared to composites with an electroless copper-plated SiCp electrode. When MRR acquired …","https://www.researchgate.net/profile/Abrarkhan-Pathan/publication/369965261_Electro_Discharge_Machining_of_Aluminium_based_Metal_Matrix_Composites_using_SS_304_tool_to_reduce_machining_time/links/6436d7e7ad9b6d17dc530403/Electro-Discharge-Machining-of-Aluminium-based-Metal-Matrix-Composites-using-SS-304-tool-to-reduce-machining-time.pdf","https://scholar.google.com/scholar?q=related:IGMJrlx0FNcJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
6,"B Sun, Q Wang, Y Pan, Z Liu, C Du, X Li","Understanding the non-steady electrochemical mechanism on SCC of 304 SS under applied polarization potentials",2024,"Corrosion Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010938X23007291","https://scholar.google.com/scholar?cites=3526980205099488709&as_sdt=2005&sciodt=0,5&hl=en",115,"2024-05-07 15:22:56","HTML","","","",,,,,6,6.00,1,6,1,"… When polarized to − 850 mV and below, both the elongation rate and tensile strength decline, and the SCC susceptibility increases. Combined with the results in Fig. 5, when the …","https://www.sciencedirect.com/science/article/pii/S0010938X23007291","https://scholar.google.com/scholar?q=related:xRXKTs9Z8jAJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"A Kumar, V Jain, D Gupta, M Agrawal","Experimental Investigation of SS-304 by using Orbital Welding with A-TIG Process",2017,"Indian Journal of Science …","ischolar.sscldl.in","https://ischolar.sscldl.in/index.php/indjst/article/view/158421","https://scholar.google.com/scholar?cites=5370797656898516365&as_sdt=2005&sciodt=0,5&hl=en",116,"2024-05-07 15:22:56","","","","",,,,,1,0.14,0,4,7,"… to improve depth of penetration for AISI 304 specimen1. Out of … Mixed flux also results in increase in tensile Strength of the … In what follows, A-TIG welding of AISI 304 is investigated and …","https://ischolar.sscldl.in/index.php/indjst/article/download/158421/146250","https://scholar.google.com/scholar?q=related:jbXvYwPoiEoJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
3,"AR Chaudhari, KB Judal","Experimental investigation of electro-chemical magnetic abrasive finishing of SS 304 workpiece",2022,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785321013948","https://scholar.google.com/scholar?cites=4596432597248378920&as_sdt=2005&sciodt=0,5&hl=en",117,"2024-05-07 15:22:56","HTML","","","",,,,,3,1.50,2,2,2,"… This paper presents the experimental investigation of SS 304 workpiece using indigenously newly developed ECMAF set up that eliminates the problem of washing of abrasive particles …","https://www.sciencedirect.com/science/article/pii/S2214785321013948","https://scholar.google.com/scholar?q=related:KAgEIRjPyT8J:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
3,"S Zhang, C Tian, L Liu, W Tan","Effect of Temperature on Simulated Flow-Induced Vibration Wear Behavior of Inconel 690 Alloy Mated With 304 SS in Pressurized Steam/Water Environment",2023,"Journal of Tribology","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/tribology/article-abstract/145/3/031707/1150090","https://scholar.google.com/scholar?cites=13299146704219052115&as_sdt=2005&sciodt=0,5&hl=en",118,"2024-05-07 15:22:56","","","","",,,,,3,3.00,1,4,1,"… behavior of 690 alloy tube against 304 SS plate at 100 C, 200 C, … The material used for plate samples is 304 SS, a commonly … The typical microstructures of 690 alloy and 304 SS used in …","https://asmedigitalcollection.asme.org/tribology/article/145/3/031707/1150090","https://scholar.google.com/scholar?q=related:U5jIMHcPkLgJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"S Sahoo","Prediction of machining parameters for optimum Surface Roughness in turning SS 304",2011,"","ethesis.nitrkl.ac.in","http://ethesis.nitrkl.ac.in/2340/","https://scholar.google.com/scholar?cites=12635989606482509421&as_sdt=2005&sciodt=0,5&hl=en",119,"2024-05-07 15:22:56","","","","",,,,,2,0.15,2,1,13,"… machining SS 304 as the work piece with brazed cutting tool. Main effect plots are … the stainless steel 304 rod, an initial roughing pass was given. Markings were done over the SS …","http://ethesis.nitrkl.ac.in/2340/1/project_report_8th_sem_smrutiranjan_sahoo.pdf","https://scholar.google.com/scholar?q=related:bf7qR5kNXK8J:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"TP Gundarneeya, VD Golakiya, SD Ambaliya, ...","Optimization of single point incremental forming process through experimental investigation on SS 304 DDQ steel",2022,"Materials Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S221478532200918X","https://scholar.google.com/scholar?cites=765438012047738519&as_sdt=2005&sciodt=0,5&hl=en",120,"2024-05-07 15:22:56","HTML","","","",,,,,1,0.50,0,4,2,"… A sheet of 304 … of 304 DDQ steel material are higher anisotropic value (around 2.1), high elongation (nearby 53%), low Hardness (92 BH), lighter the weight and decent Tensile Strength …","https://www.sciencedirect.com/science/article/pii/S221478532200918X","https://scholar.google.com/scholar?q=related:l8avBdFhnwoJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
20,"AJ Jacobs, RE Clausing, ...","Irradiation-assisted stress corrosion cracking and grain boundary segregation in heat treated type 304 SS",1988,"14th Int. Symp. on …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/astm-ebooks/book/chapter-pdf/7190960/10_1520_stp24658s.pdf","https://scholar.google.com/scholar?cites=15293985230539768692&as_sdt=2005&sciodt=0,5&hl=en",121,"2024-05-07 15:22:56","","","","",,,,,20,0.56,7,3,36,"… Note that the maximum stresses attained by the irradiated samples are only ~28% of the estimated tensile strength (-120 ksi) of Type 304 SS irradiated to 2.5 to 3.0 • 10:1 n/cm 2, …","","https://scholar.google.com/scholar?q=related:dMNkQokmP9QJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"B Wu, W Yu, Z Hu, X Sun","Microstructural evolution and mechanical properties in the self-propagating brazing joint of Al0. 1CoCrFeNi HEAs and 304 SS using reactive multilayer …",2023,"Materials Characterization","Elsevier","https://www.sciencedirect.com/science/article/pii/S1044580322008543","https://scholar.google.com/scholar?cites=1469054482563795720&as_sdt=2005&sciodt=0,5&hl=en",122,"2024-05-07 15:22:56","HTML","","","",,,,,7,7.00,2,4,1,"… brazing joint of Al 0.1 CoCrFeNi HEAs and 304 SS using reactive multilayer nanofoils … The brazed joint between the Al 0.1 CoCrFeNi HEA and 304 stainless steel can be used in the …","https://www.sciencedirect.com/science/article/pii/S1044580322008543","https://scholar.google.com/scholar?q=related:CAvpvEQhYxQJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"B Schaaf","Fast reactor programme; irradiation effects on the mechanical properties of 18Cr-11Ni stainless steel (DIN 1.4948, type AISI 304 ss)",1976,"","inis.iaea.org","https://inis.iaea.org/search/search.aspx?orig_q=RN:8306024","",123,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,1,48,"… design curve in the ASME Code for AISI 304 ss. Considering the thermal strains that are expected … For base material and welded joints the 0.2% yield stress and the tensile strength are …","https://inis.iaea.org/collection/NCLCollectionStore/_Public/08/306/8306024.pdf","https://scholar.google.com/scholar?q=related:nhV2Zhcb4FsJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
22,"AJ Jacobs","Grain-Boundary Segregation and IGSCC in Cold-Worked Type 304 SS",1990,"Corrosion","meridian.allenpress.com","https://meridian.allenpress.com/corrosion/article-abstract/46/1/30/160596","https://scholar.google.com/scholar?cites=2931179871695349766&as_sdt=2005&sciodt=0,5&hl=en",124,"2024-05-07 15:22:56","","","","",,,,,22,0.65,22,1,34,"… This result is similar to that obtained in the present study of cold-worked type 304 SS, … Fukuya 24 obtained a 1.6 phosphorus concentration factor in irradiated (13 dpa) type 304 SS (…","","https://scholar.google.com/scholar?q=related:BigtMZCkrSgJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"FO Borokinni, BO Bolaji, BJ Olorunfemi, KA Bello, ...","Performance evaluation of hybrid MQL-Brass Nano-fluid coolant on Aisi 304 SS for efficient machining operation",2023,"ABUAD Journal of …","ajol.info","https://www.ajol.info/index.php/abuadjerd/article/view/262873","",125,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,5,1,"… AISI 304 alloys is widely used in the aerospace, automotive, and biomedical … high tensile strength and toughness, and exceptional corrosion resistance. On the other hand, AISI 304 SS …","https://www.ajol.info/index.php/abuadjerd/article/download/262873/248154","https://scholar.google.com/scholar?q=related:HzxQrqnMR4sJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"AV Radhamani, S Bhaumik, HC Lau, ...","Investigations on the temperature-dependent tribological behaviour of spark plasma sintered CNT-304 SS self-lubricating nanocomposites",2023,"… -Materials, Surfaces & …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17515831.2023.2243426","",126,"2024-05-07 15:22:56","","10.1080/17515831.2023.2243426","","",,,,,0,0.00,0,4,1,"… Among various nanomaterials, carbon nanotube has gained huge attention as a reinforcement due to its high tensile strength (∼ 60 GPa), elastic modulus (∼ 1 TPa), and thermal …","https://journals.sagepub.com/doi/pdf/10.1080/17515831.2023.2243426","https://scholar.google.com/scholar?q=related:l20mkkGbfUUJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
23,"S Li, Z Ren, Y Dong, C Ye, G Cheng, ...","Enhanced pitting corrosion resistance of 304 SS in 3.5 wt% NaCl by ultrasonic nanocrystal surface modification",2017,"Journal of The …","iopscience.iop.org","https://iopscience.iop.org/article/10.1149/2.1781712jes/meta","https://scholar.google.com/scholar?cites=14224159436927508080&as_sdt=2005&sciodt=0,5&hl=en",127,"2024-05-07 15:22:56","","10.1149/2.1781712jes","","",,,,,23,3.29,4,6,7,"… 304 SS exhibited greatly enhanced corrosion resistence, 2 the mechanically-processed nanocrystalline 304 SS … in increased surface hardness, tensile strength, fatigue resistance, wear …","https://iopscience.iop.org/article/10.1149/2.1781712jes/pdf","https://scholar.google.com/scholar?q=related:cJ6VIqVdZsUJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"A Rahman, MM Rahman, ZH Shuvo, ...","Prediction &Cutting Parameter Optimization for Surface Roughness of Laser Machining of SS-304 Using Taguchi Method",2023,"… and Reviews: Journal …","researchgate.net","https://www.researchgate.net/profile/Zahid-Shuvo/publication/374004736_Prediction_Cutting_Parameter_Optimization_for_Surface_Roughness_of_Laser_Machining_of_SS-304_Using_Taguchi_Method/links/65093a2ac05e6d1b1c1afa76/Prediction-Cutting-Parameter-Optimization-for-Surface-Roughness-of-Laser-Machining-of-SS-304-Using-Taguchi-Method.pdf","",128,"2024-05-07 15:22:56","PDF","","","",,,,,0,0.00,0,4,1,"… for surface roughness in laser cutting of SS 304. The experiment was designed using L9 Taguchi … The research provides an optimum set of parameters for SS 304 cutting with CNC laser …","https://www.researchgate.net/profile/Zahid-Shuvo/publication/374004736_Prediction_Cutting_Parameter_Optimization_for_Surface_Roughness_of_Laser_Machining_of_SS-304_Using_Taguchi_Method/links/65093a2ac05e6d1b1c1afa76/Prediction-Cutting-Parameter-Optimization-for-Surface-Roughness-of-Laser-Machining-of-SS-304-Using-Taguchi-Method.pdf","https://scholar.google.com/scholar?q=related:b2Ja0wTjDZsJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
7,"Q Nguyen, SA Bagherzadeh, A Parsian, M Akbari, ...","Nonlinear model identification of dissimilar laser joining of SS 304 and ABS using the Hammerstein–Wiener method",2021,"Optik","Elsevier","https://www.sciencedirect.com/science/article/pii/S0030402620314819","https://scholar.google.com/scholar?cites=9086063489806201137&as_sdt=2005&sciodt=0,5&hl=en",129,"2024-05-07 15:22:56","HTML","","","",,,,,7,2.33,1,5,3,"… Hence, the Hammerstein-Wiener method is successful in identifying the nonlinear and time-variant phenomenon of dissimilar laser joining of SS 304 and ABS examined in this paper. …","https://www.sciencedirect.com/science/article/pii/S0030402620314819","https://scholar.google.com/scholar?q=related:MXGLnJouGH4J:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"WMQ Fitrah","Analisis Pengaruh Variasi Arus Pengelasan dengan Sambungan Las Dissimilar Metal SS 304 Dan ST 37 terhadap Luas HAZ dan Kekuatan Tarik",2023,"","sipora.polije.ac.id","https://sipora.polije.ac.id/id/eprint/28594","",130,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,1,1,"… and Ultimate Tensile Strength. The method used was experimental using SS 304 and ST 37 … lowest HAZ area of 78.32 mm and the highest tensile strength of 214.7 MPa. The greater the …","","https://scholar.google.com/scholar?q=related:MVmsGc2fqhIJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"MR Rahmatulloh","… -S308 Pada Pengelasan SMAW SS 304 Terhadap Sifat Mekanis.(Analysis of the Effect of Current Strength and Electrode Diameter of TE-S308 Type on SMAW SS 304 …",2023,"","repository.untag-sby.ac.id","http://repository.untag-sby.ac.id/id/eprint/26229","",131,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,1,1,"… tensile strength high, where the maximum tensile strength value is 34.44 kg.f/mm² at a current variation of 90 A with an electrode diameter of 2.6 mm, and the lowest tensile strength …","http://repository.untag-sby.ac.id/26229/8/JURNAL.pdf","https://scholar.google.com/scholar?q=related:Do8KEDO6OvYJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"BP Anggoro, NS Drastiawati","Pengaruh Variasi Arus Listrik Pengelasan Tungsten Inert Gas (Tig) Terhadap Kekuatan Tarik Sambungan Las Pada Stainless Steel Ss 304",2021,"Jurnal Teknik Mesin","ejournal.unesa.ac.id","https://ejournal.unesa.ac.id/index.php/jtm-unesa/article/view/43619","https://scholar.google.com/scholar?cites=2423786200557157776&as_sdt=2005&sciodt=0,5&hl=en",132,"2024-05-07 15:22:56","","","","",,,,,2,0.67,1,2,3,"… of the welded connection of Stainless Steel SS 304 material after. TIG welding with current … where it is Tensile strength. The results obtained that the average tensile strength value with …","https://ejournal.unesa.ac.id/index.php/jtm-unesa/article/download/43619/37260","https://scholar.google.com/scholar?q=related:kP2zJ7UEoyEJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
3,"E Mazancová, D Ostroushko, K Saksl, ...","… Hydrogen Susceptibility of 304 SS Welded with Titanium/Podatność Połczenia Na Wodorowanie W Układzie Plateru Stal 304 Ss Zgrzewanym Wybuchowo Z …",2014,"Archives of Metallurgy …","psjd.icm.edu.pl","http://psjd.icm.edu.pl/psjd/element/bwmeta1.element.oai-journals-pan-pl-89295/c/oai-journals-pan-pl-89295_full-text_10172_20Volume_2059_20Issue_204-56_20paper.pdf.pdf","https://scholar.google.com/scholar?cites=15848426289843143036&as_sdt=2005&sciodt=0,5&hl=en",133,"2024-05-07 15:22:56","PDF","","","",,,,,3,0.30,1,4,10,"… Life time of testing bars after the HT and hydrogen charging corresponded to 17% of the tensile strength of samples in as-clad state [8]. Of course, initiation mode of fatigue crack …","http://psjd.icm.edu.pl/psjd/element/bwmeta1.element.oai-journals-pan-pl-89295/c/oai-journals-pan-pl-89295_full-text_10172_20Volume_2059_20Issue_204-56_20paper.pdf.pdf","https://scholar.google.com/scholar?q=related:fAEQ973r8NsJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"R Kartikasari","REKAYASA PADUAN Fe-Al-Mn-C SEBAGAI PENGGANTI BAJA TAHAN KARAT KONVENSIONAL SS 304",2012,"","etd.repository.ugm.ac.id","https://etd.repository.ugm.ac.id/home/detail_pencarian/54035","",134,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,1,12,"… which completely replaces SS 304 austenitic stainless steel. … with the SS 430 and as cast of SS 304 conventional stainless … increases hardness, tensile strength and corrosion resistance …","","https://scholar.google.com/scholar?q=related:hxJpmhUy1R0J:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"EMBL Putra, ST Fernandez","Analisis Elastisitas dan Karakterisasi Kimia Logam Baja SS 304, SS 310, dan Low Alloy dengan Menggunakan Tensile Test Machine",,"journal.student.uny.ac.id","","https://journal.student.uny.ac.id/index.php/fisika/article/view/11223","",135,"2024-05-07 15:22:56","","","","",,,,,0,0.00,0,2,,"… This research aims to determine the mechanical and chemical characteristics of SS 304, SS … The results of this research are: (1) Tensile strength or elasticity of SS 304 metal is 342,20 …","https://journal.student.uny.ac.id/index.php/fisika/article/download/11223/10760","https://scholar.google.com/scholar?q=related:1kfzynWrweIJ:scholar.google.com/&scioq=intitle:ss+intitle:304+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
