Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
39,"K Bavya Devi, K Singh, N Rajendran","Sol–gel synthesis and characterisation of nanoporous zirconium titanate coated on 316L SS for biomedical applications",2011,"Journal of sol-gel science and …","Springer","https://link.springer.com/article/10.1007/s10971-011-2520-x","https://scholar.google.com/scholar?cites=9642402939964285796&as_sdt=2005&sciodt=0,5&hl=en",107,"2024-05-07 15:40:50","HTML","10.1007/s10971-011-2520-x","","",,,,,39,3.00,13,3,13,"… stainless steel possesses reasonable corrosion resistance, biocompatibility, tensile strength, fatigue resistance and suitable density for load-bearing purposes thus making this material …","https://link.springer.com/article/10.1007/s10971-011-2520-x","https://scholar.google.com/scholar?q=related:ZOPA4WKy0IUJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
49,"D Sivaraj, K Vijayalakshmi","Novel synthesis of bioactive hydroxyapatite/f-multiwalled carbon nanotube composite coating on 316L SS implant for substantial corrosion resistance and …",2019,"Journal of Alloys and Compounds","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925838818340404","https://scholar.google.com/scholar?cites=6015498425143836838&as_sdt=2005&sciodt=0,5&hl=en",108,"2024-05-07 15:40:50","HTML","","","",,,,,49,9.80,25,2,5,"… bio implants such as stainless steel, titanium, cobalt and magnesium alloys are mainly utilized in orthopedic applications because of their high fracture toughness, tensile strength and …","https://www.sciencedirect.com/science/article/pii/S0925838818340404","https://scholar.google.com/scholar?q=related:psCeOfJXe1MJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
2,"N Lenin, S Kumar, NK Gupta, A Karthick…","Experimental analysis and optimization of abrasive waterjet deep hole drilling process parameters for SS AISI 316L",2023,"Journal of Materials …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2238785423021701","https://scholar.google.com/scholar?cites=9259503841301556527&as_sdt=2005&sciodt=0,5&hl=en",109,"2024-05-07 15:40:50","HTML","","","",,,,,2,2.00,0,5,1,"… the best results in improving tensile strength, impact strength, … on stainless steel material, namely SS 316L, used in the … -quality holes in AWJD on SS AISI 316L. This research evaluated …","https://www.sciencedirect.com/science/article/pii/S2238785423021701","https://scholar.google.com/scholar?q=related:L-0kSa9dgIAJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"A Saputra, F Gapsari…","Stress Corrosion Cracking Sambungan Las CDW SS 316L dan ASTM A36 Dalam Variasi Suhu Lingkungan Korosif FeCl2",2022,"Jurnal Rekayasa Mesin","rekayasamesin.ub.ac.id","https://rekayasamesin.ub.ac.id/index.php/rm/article/view/1244","https://scholar.google.com/scholar?cites=10172825294425714959&as_sdt=2005&sciodt=0,5&hl=en",110,"2024-05-07 15:40:50","","","","",,,,,1,0.50,0,3,2,"… This article observes the weld joints of CDW ASTM A36 and SS 316L against the phenomenon of SCC in a corrosive environment temperature variation of FeCl2 0.5 Molar (30, 40, and …","https://rekayasamesin.ub.ac.id/index.php/rm/article/view/1244/628","https://scholar.google.com/scholar?q=related:D3FaFLUiLY0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"P Thamilarasi, EM Kumar…","Corrosion Analysis of Duplex SS 316L, Pulsed Electrodeposited, Robotic GMAW Component using Response Surface Methodology",2016,"Asian Journal of …","indianjournals.com","https://www.indianjournals.com/ijor.aspx?target=ijor:ajrssh&volume=6&issue=6special&article=005","",111,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,3,8,"… the Ni coated duplex stainless steel 316L have more corrosion resistance compared to uncoated robotic gas metal arc welded duplex stainless steel 316L pipes. The Response surface …","","https://scholar.google.com/scholar?q=related:f7djt0KDNa4J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"徐涛, 王子顺, 石永华","Investigation of C276 alloy and 316L SS TIG welded joints with ERNiCrMo-4 and ER304 welding wires",2021,"中国焊接","qikan.cmes.org","http://qikan.cmes.org/zzhj/CN/article/downloadArticleFile.do?attachType=PDF&id=56888","",112,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,3,3,"… 304 and 316L are the most common austenitic SS base metal … properties of C276 and 304 SS lap-welded joint by using laser … C276 and 316L SS were fabricated by TIG welding fed with …","http://qikan.cmes.org/zzhj/CN/article/downloadArticleFile.do?attachType=PDF&id=56888","https://scholar.google.com/scholar?q=related:kel-aO0xnBUJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
24,"D Sivaraj, K Vijayalakshmi","Enhanced corrosion resistance and antibacterial activity of Zn-HA decorated MWCNTs film coated on medical grade 316L SS implant by novel spray pyrolysis …",2018,"Journal of Analytical and Applied pyrolysis","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165237018303656","https://scholar.google.com/scholar?cites=1776185415030027384&as_sdt=2005&sciodt=0,5&hl=en",113,"2024-05-07 15:40:50","HTML","","","",,,,,24,4.00,12,2,6,"… In recent years, medical grade 316 L SS is extensively used … mechanical strength, tensile strength and fracture toughness [1… Hence, surface treatment of 316 L SS implant is necessary to …","https://www.sciencedirect.com/science/article/pii/S0165237018303656","https://scholar.google.com/scholar?q=related:eDQYbjlHphgJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"J Bharani Chandar, N Lenin, S Kumar…","Experimental analysis and optimization of abrasive waterjet deep hole drilling process parameters for SS AISI 316L",2023,"journal of materials …","researchgate.net","https://www.researchgate.net/profile/Rathinasuriyan-Chandran/publication/373904608_Experimental_Analysis_and_Optimization_of_Abrasive_Waterjet_Deep_Hole_Drilling_Process_Parameters_for_SS_AISI_316L/links/657005757344a829b5e55571/Experimental-Analysis-and-Optimization-of-Abrasive-Waterjet-Deep-Hole-Drilling-Process-Parameters-for-SS-AISI-316L.pdf","",114,"2024-05-07 15:40:50","PDF","","","",,,,,0,0.00,0,4,1,"… According to the study, the selected algorithm yielded the best results in improving tensile strength, impact strength, and flexural strength. Fuse et al. [23] used fuzzy AHP and fuzzy …","https://www.researchgate.net/profile/Rathinasuriyan-Chandran/publication/373904608_Experimental_Analysis_and_Optimization_of_Abrasive_Waterjet_Deep_Hole_Drilling_Process_Parameters_for_SS_AISI_316L/links/657005757344a829b5e55571/Experimental-Analysis-and-Optimization-of-Abrasive-Waterjet-Deep-Hole-Drilling-Process-Parameters-for-SS-AISI-316L.pdf","https://scholar.google.com/scholar?q=related:f_BB6aapX2QJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
63,"J Geringer, DD Macdonald","Modeling fretting-corrosion wear of 316L SS against poly (methyl methacrylate) with the Point Defect Model: Fundamental theory, assessment, and outlook",2012,"Electrochimica Acta","Elsevier","https://www.sciencedirect.com/science/article/pii/S0013468612009681","https://scholar.google.com/scholar?cites=12490890779262395775&as_sdt=2005&sciodt=0,5&hl=en",115,"2024-05-07 15:40:50","HTML","","","",,,,,63,5.25,32,2,12,"… Experiments to understand the development of fretting corrosion were carried out with contact between AISI Type 316L SS and PMMA, Table 1 for mechanical properties. …","https://www.sciencedirect.com/science/article/pii/S0013468612009681","https://scholar.google.com/scholar?q=related:fyUj8vuOWK0J:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
8,"G Özer","Heat treatment, microstructure and corrosion relationship on 316L SS produced by AM",2023,"Materials Science and Technology","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1080/02670836.2022.2131242","https://scholar.google.com/scholar?cites=17831050547070688663&as_sdt=2005&sciodt=0,5&hl=en",116,"2024-05-07 15:40:50","","10.1080/02670836.2022.2131242","","",,,,,8,8.00,8,1,1,"… In this study, 316L stainless steel (SS) samples produced with standard parameters using … The results showed that the as-built microstructure of 316L stainless steel material produced …","https://journals.sagepub.com/doi/pdf/10.1080/02670836.2022.2131242","https://scholar.google.com/scholar?q=related:l90u5v-ddPcJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
4,"K Prem Ananth, SP Jose…","Biomimetic ion substituted hydroxyapatite coating on surgical grade 316L SS for implant applications",2015,"Advanced Materials …","aml.iaamonline.org","https://aml.iaamonline.org/article_14603.html","https://scholar.google.com/scholar?cites=15049413960319297205&as_sdt=2005&sciodt=0,5&hl=en",117,"2024-05-07 15:40:50","","","","",,,,,4,0.44,1,3,9,"… Among these metals, austenitic 316 L SS possesses reasonable biocompatibility, tensile strength and fatigue resistance [19]. Various methods have been adopted to coat the apatite on …","https://aml.iaamonline.org/article_14603_d782aaeb32364487ad5f3095e26895dc.pdf","https://scholar.google.com/scholar?q=related:teai_kJC2tAJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
20,"J Geringer, J Pellier, F Cleymand, B Forest","Atomic force microscopy investigations on pits and debris related to fretting-corrosion between 316L SS and PMMA",2012,"Wear","Elsevier","https://www.sciencedirect.com/science/article/pii/S0043164812001834","https://scholar.google.com/scholar?cites=9682568855158234468&as_sdt=2005&sciodt=0,5&hl=en",118,"2024-05-07 15:40:50","HTML","","","",,,,,20,1.67,5,4,12,"… In this study we use atomic force microscopy (AFM) to analyze PMMA particles and pitting corrosion on 316L SS as a function of chlorides and albumin concentration. Without albumin, …","https://www.sciencedirect.com/science/article/pii/S0043164812001834","https://scholar.google.com/scholar?q=related:ZJ33xBJlX4YJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
43,"D Sivaraj, K Vijayalakshmi, A Ganeshkumar…","Tailoring Cu substituted hydroxyapatite/functionalized multiwalled carbon nanotube composite coating on 316L SS implant for enhanced corrosion resistance …",2020,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378517320309315","https://scholar.google.com/scholar?cites=14683076384183640132&as_sdt=2005&sciodt=0,5&hl=en",119,"2024-05-07 15:40:50","HTML","","","",,,,,43,10.75,11,4,4,"… Hence, coating of f-MWCNT on HA/316L SS implant surface … 316L SS implant with HA/f-MWCNT does not give better result for the biomedical application because of low tensile strength …","https://www.sciencedirect.com/science/article/pii/S0378517320309315","https://scholar.google.com/scholar?q=related:RGAxWS3ExMsJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
8,"AS Fouda, AM El Desoky, AA Keshk","Inhibitive effect of azine and diazine derivatives on the corrosion of 316L SS in acidic media",2014,"Materials Protection","zastita-materijala.org","https://zastita-materijala.org/index.php/home/article/view/901","https://scholar.google.com/scholar?cites=11167052654921264479&as_sdt=2005&sciodt=0,5&hl=en",120,"2024-05-07 15:40:50","","","","",,,,,8,0.80,3,3,10,"… In this paper, the inhibition effect of organic derivatives on the corrosion fatigue (CF) of 316L SS specimens stressed by cyclic stress with cyclic frequency of 10.5 Hz while immersed in …","https://zastita-materijala.org/index.php/home/article/download/901/826","https://scholar.google.com/scholar?q=related:Xy2qXDlX-ZoJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"DF Tinambunan","Pembuatan Kawat Superkonduktor MgB2 Melalui Proses In-Situ Cold Rolling dengan Jenis Perlakuan Selubung SS 316L dan Reduksi Ukuran",2021,"","repositori.usu.ac.id","https://repositori.usu.ac.id/handle/123456789/44465","",121,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,1,3,"… The SS 316L sheath was treated with annealing and non-… a stainless steel tube of type 316L and compacted by Powder In … test show that the higher tensile strength value is on the wire …","","https://scholar.google.com/scholar?q=related:JKL2yLLq6qoJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
1,"FA Abdillah","Pengaruh Variasi Arus Dan Kecepatan Pengelasan Tig Terhadap Struktur Mikro Dan Kekerasan Baja Tahan Karat SS 316L",2017,"","core.ac.uk","https://core.ac.uk/download/pdf/291463345.pdf","https://scholar.google.com/scholar?cites=2595981228220003633&as_sdt=2005&sciodt=0,5&hl=en",122,"2024-05-07 15:40:50","PDF","","","",,,,,1,0.14,1,1,7,"… Selain itu, penelitian ini juga menunjukan hasil kekuatan tarik (tensile strength) dengan variasi arus pengelasan dan mendapatkan hasil seperti yang ditampilkan pada gambar 2.11. …","https://core.ac.uk/download/pdf/291463345.pdf","https://scholar.google.com/scholar?q=related:MbWiRyzHBiQJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
0,"باغبان, مصلایی پور, مسعود, حاجی صفری…","ارزیابی ساختاری و مکانیکی اتصال غیرهم‌جنس SS-316L/IN-625 پیوند داده شده توسط فرایند فاز مایع نافذ گذرا‎",,"مجله علمی-پژوهشی علوم …, 2022‎","jwsti.iut.ac.ir","https://jwsti.iut.ac.ir/browse.php?a_id=405&sid=1&slc_lang=fa","",123,"2024-05-07 15:40:50","","","","",,,,,0,0.00,0,5,,"… 6- Ramkumar, KD, et al., Investigations on the microstructure, tensile strength and high temperature corrosion behaviour of Inconel 625 and Inconel 718 dissimilar joints. Journal of …","https://jwsti.iut.ac.ir/files/site1/user_files_fe4ecf/drmosal-A-10-44-1-9ccc1d8.pdf","https://scholar.google.com/scholar?q=related:OXF8h_3FeFoJ:scholar.google.com/&scioq=intitle:ss+intitle:316l+%22tensile+strength%22&hl=en&as_sdt=0,5&as_vis=1"
